cuenta	partido	timestamp	tweet
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1557471581.0	Anoche arrancamos en Leganés una nueva campaña electoral cargados de ilusión. España y Europa se juegan mucho este 26 de mayo, y nuestras candidaturas son una garantía de cambio, de defensa de los derechos sociales y de unos servicios públicos al servicio de todos. https://t.co/HtjCGTyy1C
232483d6915e077f0d8bf0971dc4b230	psoe	1557471585.0	#LaEuropaQueQuieres /🇪🇺 es una Europa de libertades para todos y todas. Una Europa sostenible, democrática, civilizada, humana y próspera. #VotaPSOE/❤️ #26M #SiempreHaciaDelante⏩ https://t.co/z4a3iYblgO
9a4d80c7bfc23995a0ff00f9daebf5e9	ciudadanos	1557472156.0	Muy orgulloso de este equipazo con el que salimos a ganar el futuro de Europa. ¡Vamos! 💪🏻🍊🇪🇸🇪🇺 https://t.co/VvGFcyMfkA
8a6803de79158ade183e3b88cc2d3e26	podemos	1557472827.0	Como bien dice @MEugeniaRPalop, hasta nosotras acabaremos moviéndonos por culpa del cambio climático si no lo remediamos antes. Por eso necesitamos una Europa que acoja y no una Europa de muros y concertinas. https://t.co/xwuTJDyZbh
8a6803de79158ade183e3b88cc2d3e26	podemos	1557472827.0	Como bien dice @MEugeniaRPalop, hasta nosotras acabaremos moviéndonos por culpa del cambio climático si no lo remediamos antes. Por eso necesitamos una Europa que acoja y no una Europa de muros y concertinas. https://t.co/xwuTJDyZbh
8ea12194a18d6fc07db20f42dbafdd6a	ciudadanos	1557473951.0	Tras 4 años trabajando con los mejores expertos y haciendo escucha activa, hoy hemos presentado el mejor programa para Madrid:✅ Bajada de impuestos ✅ Creación de empleo✅ Ayudas para las familias✅ Movilidad sostenible✅ Apuesta por la innovación¡#VamosMadrid! 💪🏻🍊 https://t.co/1otxUExZoI
84e6ae417164a2dcfbe26ed6dc3c60cc	podemos	1557476459.0	Dice Fernando Clavijo (de Coalición Canaria, en el Gob. Can desde 1993) que no les culpen de los vertidos sin depurar porque son competencia de los Cabildos.¿Ah sí?😒👉🏾 El Cabildo de Tenerife (isla multada) lleva gobernado por su partido desde 1987.#DebateSERCanarias https://t.co/p5UJIdZByF
8a6803de79158ade183e3b88cc2d3e26	podemos	1557478740.0	Qué paradoja, ¿no? El mayor casero del país, Blackstone, pronostica una subida del 10% de los precios de los alquileres.Como si ellos no fueran los principales culpables de esa subida.Necesitamos un Gobierno progresista fuerte para regular los precios abusivos del alquiler.
8a6803de79158ade183e3b88cc2d3e26	podemos	1557478740.0	Qué paradoja, ¿no? El mayor casero del país, Blackstone, pronostica una subida del 10% de los precios de los alquileres.Como si ellos no fueran los principales culpables de esa subida.Necesitamos un Gobierno progresista fuerte para regular los precios abusivos del alquiler.
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1557481200.0	Proponemos una Europa más unida, con unas instituciones más democráticas, que trabajen para la gente y no solo al servicio de los intereses de unos pocos. Claro que se puede.@MEugeniaRPalop en @Desayunos_tve 👇🏽 https://t.co/IhU7XbAxhc
9a4d80c7bfc23995a0ff00f9daebf5e9	ciudadanos	1557482855.0	Los totalitarios separatistas han intentado reventar nuestro acto en Manresa. Como no tienen argumentos, gritan; como no tienen ideas, insultan. Vamos a darles una gran lección de libertad el #26M desbordando las urnas de votos naranjas. ¡Vamos! 💪🏻🍊🇪🇸🇪🇺 https://t.co/Fka5TDfmBc
b01d435b24a17890fb701cef5253cc06	psoe	1557488218.0	Hombre de Estado y socialista comprometido. Una vida entera dedicada a servir a su país. El fin de ETA y grandes avances sociales llevan su firma. Gracias, Alfredo. Todos, España y el @PSOE, estaremos siempre en deuda contigo. Mi cariño para Pilar, su familia y amigos. https://t.co/2sURAqbwrV
9a4d80c7bfc23995a0ff00f9daebf5e9	ciudadanos	1557488309.0	Lamento profundamente el fallecimiento de Alfredo Pérez Rubalcaba. Una figura relevante de la democracia española, un político inteligente y un gran parlamentario al que echaremos mucho de menos. Mi más sentido pésame a su familia, amigos y compañeros del @PSOE. Descanse en paz. https://t.co/9h2I7esfR0
17a22be4bc7df5003f42b47747ba243d	ciudadanos	1557488361.0	Lamento profundamente la muerte de Alfredo Pérez Rubalcaba. Mi más sentido pésame a los familiares, amigos y compañeros del @PSOE. DEP https://t.co/LYV89KXWW9
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1557488505.0	Mi más sincero pésame a la familia de Alfredo Pérez Rubalcaba y a sus compañeros del PSOE. DEP.
8ea12194a18d6fc07db20f42dbafdd6a	ciudadanos	1557488625.0	Hoy tenemos que lamentar la pérdida de Alfredo Pérez Rubalcaba.Quiero expresar mi más sentido pésame a su familia, amigos y compañeros del @PSOEDescanse en paz. https://t.co/WFZdGt0y3h
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1557488676.0	Mi más sentido pésame para la familia y los compañeros de Alfredo Pérez Rubalcaba. Una figura fundamental para el socialismo y un gran servidor público de la política española. Descanse en paz.
9f66c93dfcda5e2125ec9efc76e6f3d6	pp	1557488681.0	Mis condolencias a la familia de Alfredo Pérez Rubalcaba, a sus amigos y compañer@s del @PSOE. Mi reconocimiento a un hombre que dedicó su vida al servicio público. DEP
b2c8bc25ba1bc91cee7acfcc0f690444	psoe	1557488971.0	Pérdida irreparable para la familia socialista y para el conjunto de españa . No hay palabras para agradecer la vida de este hombre excepcional que se dedicó en cuerpo y alma a servir a nuestro país . Hoy te lloramos pero estarás con nosotros SIEMPRE.
8a6803de79158ade183e3b88cc2d3e26	podemos	1557489126.0	Todo mi apoyo y cariño a la familia de Alfredo Pérez Rubalcaba y a los compañeros y compañeras del PSOE en estos momentos tan difíciles.
8a6803de79158ade183e3b88cc2d3e26	podemos	1557489126.0	Todo mi apoyo y cariño a la familia de Alfredo Pérez Rubalcaba y a los compañeros y compañeras del PSOE en estos momentos tan difíciles.
50ec8c7cf6c80b11b06eae459ec75f2c	ciudadanos	1557489721.0	Mi más sentido pésame a los familiares y amigos de Alfredo Pérez Rubalcaba, y a todos sus compañeros del PSOE. En Cs vamos a suspender todos los actos de campaña y la agenda política durante el día de hoy. DEPhttps://t.co/Xw4XtV1WvR
232483d6915e077f0d8bf0971dc4b230	psoe	1557489829.0	Todos los socialistas españoles lloramos hoy por la muerde de Alfredo Pérez Rubalcaba. Pero los socialistas vascos vamos a llorar con mayor tristeza. Porque Alfredo es un socialista vasco. Gracias por ayudarnos a conquistar la Libertad.Agur, Alfredo.  https://t.co/2bfUjSKYmh
e9c8254b481efbfeec53e19ee2957997	psoe	1557489975.0	Nos ha dejado un gran socialista, compañero y amigo. Alfredo fue un político brillante, honesto y comprometido, siempre al servicio de España. Te echaremos de menos#GraciasAlfredo y hasta siempre🌹
2a3c91ccd81eada18c089df8b3d767ec	vox	1557490602.0	Descanse en paz. https://t.co/9M9OBa6Ze3
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1557493872.0	Un país que cuida de su gente es también un país que defiende el derecho al trabajo y el trabajo con derechos. Por eso nos solidarizamos con la lucha de estos dos trabajadores de Telefónica en Las Palmas que exigen su readmisión tras haber un despido por defender un trabajo digno https://t.co/xMabnwoBJh
9f66c93dfcda5e2125ec9efc76e6f3d6	pp	1557502433.0	#26M Día 1: todos los candidatos tienen su cartel electoral en sus municipios. El de Agustin es especial! Es candidato @populares en Torre de Juan Abad, es agricultor y su hijo Alberto, que es autista, solo se comunica por dibujos, tiene muy claro porque hay q votar a su padre.😊 https://t.co/RkUyiYmxf3
232483d6915e077f0d8bf0971dc4b230	psoe	1557503670.0	#GraciasAlfredo🌹https://t.co/wf5LKHSv0x
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1557504237.0	“No es poca gloria marcharte, en un país de políticos, reyes, empresarios y curas ladrones, dejando el recuerdo de hombre político, generoso en su entrega, entregado a lo público. Y humilde en lo sencillo” Elegante despedida de @MonederoJC a Rubalcaba 👇🏼https://t.co/iFFPbx4i3H
9f66c93dfcda5e2125ec9efc76e6f3d6	pp	1557507274.0	En días comienzan obras rehabilitación de edificio de correos transformándose en un hotel. @Hotusa ha presentado el proyecto en #Logroño. Una actuación que recupera el patrimonio, edificio de 1932 de Agapito Del Valle, y reactivar el Casco Antiguo. El trabajo ha merecido la pena! https://t.co/VRfCQ2RDFj
9f66c93dfcda5e2125ec9efc76e6f3d6	pp	1557508541.0	@pmsaez @AytoLogrono @lariojaorg Gran trabajo, @pmsaez, y no ha sido fácil! 👏👏👏😉
2a3c91ccd81eada18c089df8b3d767ec	vox	1557539498.0	En #Cigales apoyando la candidatura a la alcaldia que encabeza Ricardo, un magnífico  candidato y muy buen amigo. #PueblosVaVox @VOXValladolid https://t.co/xpHrqMT9Sd
17a22be4bc7df5003f42b47747ba243d	ciudadanos	1557554517.0	Os espero en un Encuentro Ciudadano en L’Hospitalet de Llobregat junto a @MiguelGardelVa y @CeCorbacho en el Parque de Les Planes a las 11:00h. El #26M llenaremos las urnas de ilusión. ¡Nos vemos! ¡Vamos, @CiudadanosCs! 💪🏻🍊🇪🇸🇪🇺 https://t.co/Cbkgo38miB
17a22be4bc7df5003f42b47747ba243d	ciudadanos	1557554517.0	Os espero en un Encuentro Ciudadano en L’Hospitalet de Llobregat junto a @MiguelGardelVa y @CeCorbacho en el Parque de Les Planes a las 11:00h. El #26M llenaremos las urnas de ilusión. ¡Nos vemos! ¡Vamos, @CiudadanosCs! 💪🏻🍊🇪🇸🇪🇺 https://t.co/Cbkgo38miB
232483d6915e077f0d8bf0971dc4b230	psoe	1557555339.0	Recuerdo los silencios de piedra, los abrazos interminables, el hablar profundamente sin palabras, tragándonos el dolor y la rabia. En las noches negras de funerales era un socialista vasco más. #GraciasAlfredohttps://t.co/lDejhXRdKV
2a3c91ccd81eada18c089df8b3d767ec	vox	1557557058.0	Un compromiso con el sector agrario. Potenciar la industria agroalimentaria como medida de apoyo al #MundoRoral @vox_es #PueblosVaVoxhttps://t.co/RsWBNjmpq2
0d2ba77c5b4fca1dfe503b7cd0c2ac8b	pp	1557557666.0	Les pido a los votantes que la noche del #26M lo que haya que celebrar sea la salida del PSOE de las instituciones donde gobiernan.Que Armengol salga del Govern y no que C's consiga un par de escaños pero que Armengol siga gobernando.📰@periodicibiza https://t.co/x3d8024B97
8ea12194a18d6fc07db20f42dbafdd6a	ciudadanos	1557562092.0	Madrid se merece un gobierno que se ocupe de lo importante:✅ Impulso del comercio✅ Cheque guardería para garantizar la educación gratuita de 0 a 3 años✅ Creación de programas de teleasistencia avanzada Mi entrevista de hoy en @larazon 👇🏻https://t.co/Pg5myd8Xqc
9a4d80c7bfc23995a0ff00f9daebf5e9	ciudadanos	1557566209.0	He querido despedir a Alfredo Pérez Rubalcaba, un brillante parlamentario, un hombre que sirvió a España por décadas. Más allá de diferencias ideológicas, quienes hoy tenemos responsabilidades políticas debemos cuidar juntos la democracia que heredamos de personas como él 🇪🇸. DEP https://t.co/37J8ixVuRr
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1557568689.0	@De_arenaa 😍
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1557571754.0	Barcelona ha demostrado que gobernar no es solamente gestionar sino representar los intereses de la gente. Nosotros llegamos a la política para cambiar las cosas. Eso seguiremos haciendo después del 26M: trabajar para construir más democracia, más justicia social y más igualdad. https://t.co/su8Z039VMV
2a3c91ccd81eada18c089df8b3d767ec	vox	1557572518.0	Agradeciendo a los vecinos de #MedinaDeRioseco #Valdunquillo #Castropence #BecillaDeValderaduey el apoyo a la #EspañaViva #PueblosVaVox @VOXValladolid https://t.co/9XZeaBHjBG
2a3c91ccd81eada18c089df8b3d767ec	vox	1557573357.0	España, entre los países europeos que aplican un IVA más alto a la luz y @vox_es el único partido que propone reducirlo. Por la #EspañaViva https://t.co/U2m9iwYiq6 vía @libre_mercado
e9c8254b481efbfeec53e19ee2957997	psoe	1557576500.0	Firmando con @adrilastra en Ferraz en recuerdo y homenaje a Alfredo.@PSOE #GraciasAlfredo🌹 https://t.co/cydsVKt8nu
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1557577629.0	@pvallin Tú lo que quieres es provocar tu asesinato para que @MonederoJC te escriba un obituario: “Vallín, el hombre que sabía escribir pero no sabía guisar”
9f66c93dfcda5e2125ec9efc76e6f3d6	pp	1557578087.0	#26M Día 2: presentamos desde @populares casi 7.000 proyecto municipales. Conocemos nuestros municipios, somos un vecino más, y nuestros equipos han elaboración programas codo con codo, mano a mano, con el resto de vecinos. Hasta con música! @JoseManuelRey para #Ferrol 😉🎬🎧🎷🎸 https://t.co/7MF2ttNnhz
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1557582472.0	Un honor visitar el tradicional tapiz de la Virgen de los Desamparados, patrona de los valencianos. Un magnífico trabajo que recuerda a la Valencia amurallada y que está dedicado a San Vicente Ferrer para conmemorar el VI centenario del fallecimiento de este valenciano universal. https://t.co/dPAqyXHoC8
8ea12194a18d6fc07db20f42dbafdd6a	ciudadanos	1557583969.0	Querida Manuela, te lo digo con mucho cariño y convicción:No puedes ni debes repartir carnets de feminismo.Hay muchos tipos de feminismo y no hay nada menos feminista que intentar expulsarnos a mujeres de la manifestación del #8M como hicieron compañeras de tu partido https://t.co/uPY3gNGXGt
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1557586471.0	@manuel_denuncia @AdaColau @ahorapodemos @EnComu_Podem @martaribasfrias @podem_cat @ionebelarra @CercleASI Nos vemos pronto en el Congreso. Gracias por tu valentía amigo
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1557586495.0	@pebloxelpueblo 😉
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1557588780.0	Estamos muy orgullosos de los logros de @AdaColau en el Ayuntamiento de Barcelona. El aumento de la inversión social y la empresa municipal Barcelona Energía son grandes logros al servicio de la gente que queremos emular desde el Gobierno. Barcelona demuestra que sí se puede. https://t.co/jkYdQQPgUU
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1557589513.0	El PP sigue siendo la casa común del centroderecha. Solo nos queda seguir trabajando, ilusionar a la gente, salir a la calle, explicar, escuchar, servir, sentir los problemas de las personas y ser capaces de resolverlos. Lo que siempre ha hecho este partido, #CentradosEnTuFuturo. https://t.co/kqV3p4sjSF
b01d435b24a17890fb701cef5253cc06	psoe	1557593731.0	La @DelGobVG confirma como #ViolenciaMachista el asesinato de una mujer el pasado jueves en Torrepacheco. Con ella son 20 las mujeres asesinadas en 2019. Os queremos libres y vivas. Y seguiremos peleando hasta terminar con este horror. Mi cariño para la familia de María Lourdes. https://t.co/0cuSK1qu5r
0d2ba77c5b4fca1dfe503b7cd0c2ac8b	pp	1557594793.0	Necesitamos, más que nunca, defender la región de los sectarismos, de los populistas de izquierdas y de derechas, y de los que siempre la han castigado.Es momento de defender Murcia con @LopezMirasF y @Ballesta_Murcia #EnDefensaDeLaRegión #CentradosEnTuFuturo https://t.co/kXkzFTJ7cM
0d2ba77c5b4fca1dfe503b7cd0c2ac8b	pp	1557596384.0	Nuestros candidatos son los únicos capaces de frenar a Sánchez y sus nefastas políticas en Murcia. Este #26M vamos a salir a ganar.#EnDefensaDeLaRegión#CentradosEnTuFuturo https://t.co/pShYBGVnkw
8a6803de79158ade183e3b88cc2d3e26	podemos	1557604377.0	Enhorabuena a las jugadoras de la @RealSociedad por ganar la final de la #CopaDeLaReina y también al @AtletiFemenino porque hoy ha ganado el fútbol de las Mujeres.
8a6803de79158ade183e3b88cc2d3e26	podemos	1557604377.0	Enhorabuena a las jugadoras de la @RealSociedad por ganar la final de la #CopaDeLaReina y también al @AtletiFemenino porque hoy ha ganado el fútbol de las Mujeres.
e9c8254b481efbfeec53e19ee2957997	psoe	1557640189.0	Mi condena al asesinato machista de una mujer en #Torrepacheco con la que son 20 las víctimas de #ViolenciadeGénero en este año, 995 desde que hay datos. Todo mi cariño para su familia.Vamos a seguir combatiendo esta lacra con todos los instrumentos del Estado. #NiUnaMenos
9a4d80c7bfc23995a0ff00f9daebf5e9	ciudadanos	1557649897.0	Vamos a aliviar el bolsillo de los españoles con un ‘salvavidas naranja’: cada euro que Sánchez-Iglesias suban los impuestos a las familias será compensado con una bajada idéntica en los gobiernos autonómicos y municipales de @CiudadanosCs. 💪🏻🍊🇪🇸🇪🇺 https://t.co/IO5cMA1hJY
232483d6915e077f0d8bf0971dc4b230	psoe	1557650018.0	Alfredo Pérez Rubalcaba, un gran Socialista Vasco. #SiempreHaciaDelante⏩#BetiAurrera  https://t.co/I2canyQ5ZS
e9c8254b481efbfeec53e19ee2957997	psoe	1557651575.0	Cada día hay más gente socialista sin carnet porque saben que lo que garantiza el futuro es la igualdad y la igualdad es socialismo.#LaFuenlabradaQueQuieres #SiempreHaciaDelante https://t.co/1YqMr2i3QM
e9c8254b481efbfeec53e19ee2957997	psoe	1557651890.0	Necesitamos un angel para Madrid y es #ÁngelGabilondo, para que gobierne Madrid con altura de miras y que trabaje con los problemas de la gente.                                                #SiempreHaciaAdelante https://t.co/lE3gEGI2Zt
e9c8254b481efbfeec53e19ee2957997	psoe	1557652069.0	La gente nos ha votado el 28A porque nos ha entendido. Este mitin es para Rubalcaba y a ti te vamos a dedicar la victoria del 26.                      #GraciasAlfredo                                        #SiempreHaciaAdelante                          #LaFuenlabradaQueQuieres https://t.co/Zuz9pUtLcL
e9c8254b481efbfeec53e19ee2957997	psoe	1557652351.0	Fuenlabrada es producto del buen hacer de gobiernos municipales socialistas: de @ManuelRoblesD, de Javier, y pido el voto para @JavierAyalaO para que lo siga siendo#LaFuenlabradaQueQuieres #SiempreHaciaDelante https://t.co/qmhdi214JG
e9c8254b481efbfeec53e19ee2957997	psoe	1557652564.0	Hay que ir a votar al @PSOE el 26  de mayo porque si las derechas suman van a gobernar y lo harán rehenes de Vox. #LaFuenlabradaQueQuieres #SiempreHaciaDelante https://t.co/6HMbTsYv2D
e9c8254b481efbfeec53e19ee2957997	psoe	1557652687.0	Estos 4 años son una oportunidad histórica para acordar politicas útiles para la ciudadania. Por eso pido el voto para los socialistas.#LaFuenlabradaQueQuieres #SiempreHaciaDelante https://t.co/IMHjO2Rx5m
b01d435b24a17890fb701cef5253cc06	psoe	1557657552.0	"Alfredo, gracias por tanto.Encarnas como nadie el amor y lealtad a España, el compromiso con la causa socialista. Manuel Azaña escribió que la política es ""realizar"". A esa tarea has entregado tu vida con inteligencia, dedicación y pasión. Te debemos mucho, todo… siempre. 🌹 https://t.co/aeQdOYkFcf"
0d2ba77c5b4fca1dfe503b7cd0c2ac8b	pp	1557658497.0	Hace 4 años la ecuación de Andalucía era PSOE y C's y ha resultado ser de una ineficacia absoluta.¿No se dieron cuenta los de Rivera del medio millón de personas escondidas en las listas de espera? #CentradosEnTuFuturo https://t.co/kDxtcfzKoX
0d2ba77c5b4fca1dfe503b7cd0c2ac8b	pp	1557658778.0	Rivera quiere ser el más socialista, el más liberal, el más progresista, el más español, el más europeo... aclárese.Alguien que ha gobernado con el PSOE en Andalucía, el mayor nido de casos de corrupción, y que apoyó a Sánchez en 2016, no puede ser el líder de la oposición. https://t.co/5CW9uUVDgh
0d2ba77c5b4fca1dfe503b7cd0c2ac8b	pp	1557658963.0	No solo Rivera quiere sustituir a Casado, también quiere copiar al mayor plagiador de España: Pedro Sánchez.Días atrás anuncié que por cada impuesto que suba Sánchez, nosotros bajaríamos otros. Hoy Rivera dice esto 👇 https://t.co/X5zuwMTHGQ https://t.co/WxjOoajPyK
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1557664247.0	Un respeto al Partido Popular. Bandazos dan los tránsfugas, los que van a pescar en caladeros ajenos, los aliados de Le Pen, los aliados de Podemos, los socialistas que quieren pactar con los que desprecian España y aquellos que les da igual con quién pactar. https://t.co/8utrO9YhhQ
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1557665210.0	Cuando el votante del centroderecha vota dividido, acaba gobernando la izquierda. Menos PP ha sido más Podemos, más independentismo y más Batasuna.Menos PP es más impuestos, menos libertad educativa, menos infraestructuras, más populismo, despilfarro y desigualdad. https://t.co/kaWVrvEECl
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1557666138.0	El elector debe conocer con claridad la política de pactos antes de ir a las urnas. A diferencia de Cs los @populares lo decimos claro: no vamos a apoyar, ni a gobernar con la izquierda socialista que quiere pactar con independentistas, batasunos y con los comunistas de Podemos. https://t.co/jFloQXmn51
9f66c93dfcda5e2125ec9efc76e6f3d6	pp	1557666848.0	#Logroño vibra en última etapa de @LaRiojaBikeRace. Los Mountain Bikers Vlad Dascalu y Rocío del Alba García ganan VI edición prueba referente panorama deportivo, con gran repercusión para #Logroño! Gran organización y apuesta de ciudad q @javier_merino siempre ha tenido clara.😉 https://t.co/CVUWWd7gZw
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1557669292.0	⚽ El fútbol femenino volvió a regalarnos ayer un gran espectáculo, demostrando una vez más que merece más visibilidad y apoyo. Mi enhorabuena a las jugadoras de @RealSociedad y @AtletiFemenino. https://t.co/kBrKpyLT8m
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1557674132.0	Mientras unos pelean por liderar la oposición yo lo hago por ser el presidente del Gobierno. Aunque otros se limiten a imitarnos somos el único partido de centro reformista liberal conservador.El #26M vota al original; menos PP es más PSOE, más independentismo y más impuestos. https://t.co/0hKMH2vL6b
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1557676433.0	El 26 de mayo España se juega mucho. Son muchas la comunidades autónomas y los municipios en los que se puede dar un cambio que ponga las instituciones al servicio de la gente. Trabajaremos duro para que así sea.@isaserras, candidata a presidir la Comunidad de Madrid 👇🏽 https://t.co/NFoigWd6i6
2a3c91ccd81eada18c089df8b3d767ec	vox	1557679225.0	Un equipo de primera si señor #PucelaEsDePrimera Enhorabuena a todo el equipo https://t.co/XXZ0IBw7Hg
8ea12194a18d6fc07db20f42dbafdd6a	ciudadanos	1557682070.0	Aunque la encuesta que realmente importa es la del 26 de mayo, que los madrileños nos sitúen ya como 2ª fuerza en la capital nos anima a seguir trabajando para mejorar Madrid💪🏻¡Gracias por la confianza! https://t.co/WpEKkLHotb
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1557683952.0	Llevamos meses reclamando una política de inmigración responsable que defienda nuestras fronteras y apoye a la @guardiacivil y a la @policia. Todo mi apoyo a los guardias civiles heridos en el asalto a la valla en Melilla, deseo su pronta recuperación. https://t.co/mVVRsXlFKR
d6a018e912adec34e356474fdf76b888	podemos	1557684940.0	Ciudadanos dice que no creemos en Europa. Los mismos que pactan con los antieuropeístas de VOX en Andalucía para rebajar impuestos a los ricos. Creemos en Europa, por supuesto que sí: una más justa y social. @MEugeniaRPalop en #ObjetivoEuropa https://t.co/1fBFNXxC7w
d6a018e912adec34e356474fdf76b888	podemos	1557685328.0	"📽️ ""El cambio climático tiene que ver con la acción humana y fundamentalmente con un determinado modelo productivo. Lo primero que hay que hacer es descarbonizar la economía"".@MEugeniaRPalop en #ObjetivoEuropa https://t.co/s99KZ6GGZO"
d6a018e912adec34e356474fdf76b888	podemos	1557685806.0	Derechos humanos frente a muros.#ObjetivoEuropa https://t.co/ltiIVNmSJo
d6a018e912adec34e356474fdf76b888	podemos	1557685870.0	"📽 ""Planteamos vías legales y seguras de acceso, precisamente porque no queremos convertir a las víctimas de guerras, de conflictos y de pobreza, que pueden ser personas que tengan derecho a ser asiladas, en criminales"".@MEugeniaRPalop en #ObjetivoEuropa https://t.co/dYSJ73aKCq"
d6a018e912adec34e356474fdf76b888	podemos	1557686080.0	Nuestra candidata @MEugeniaRPalop ante la incertidumbre del Brexit en Reino Unido. 👇#ObjetivoEuropa https://t.co/G2Btx6jf3E
d6a018e912adec34e356474fdf76b888	podemos	1557686725.0	‼️ Minuto de oro de @MEugeniaRPalop en #ObjetivoEuropa. 👏 https://t.co/Ik4tl9BrvD
8a6803de79158ade183e3b88cc2d3e26	podemos	1557687318.0	Nuestra candidata @MEugeniaRPalop es la mejor garantía para devolver Europa a la gente. Una Europa que haga frente común contra la austeridad y que respete los derechos humanos. #ObjetivoEuropa https://t.co/Ah6pK8N5h5
8a6803de79158ade183e3b88cc2d3e26	podemos	1557687318.0	Nuestra candidata @MEugeniaRPalop es la mejor garantía para devolver Europa a la gente. Una Europa que haga frente común contra la austeridad y que respete los derechos humanos. #ObjetivoEuropa https://t.co/Ah6pK8N5h5
8a6803de79158ade183e3b88cc2d3e26	podemos	1557689520.0	Uno de cada tres niños en riesgo de pobreza. Este es el legado del PP en la Comunidad de Madrid. Sus políticas son incompatibles con la vida. Hay que echarles y que no vuelvan. Gracias @isaserras por hacerles frente. https://t.co/vWPGgoKNxP
8a6803de79158ade183e3b88cc2d3e26	podemos	1557689520.0	Uno de cada tres niños en riesgo de pobreza. Este es el legado del PP en la Comunidad de Madrid. Sus políticas son incompatibles con la vida. Hay que echarles y que no vuelvan. Gracias @isaserras por hacerles frente. https://t.co/vWPGgoKNxP
2a3c91ccd81eada18c089df8b3d767ec	vox	1557714658.0	Esto significa desmemoria, indignidad e injusticia. https://t.co/NWzaRtdta3
0d2ba77c5b4fca1dfe503b7cd0c2ac8b	pp	1557719562.0	Ayer por la tarde, de camino a Madrid he presenciado el terrible accidente que nos ha conmocionado a todos. Mis condolencias a los familiares y mi deseo de una pronta recuperación a los heridos...https://t.co/bpIltJPvDG
17a22be4bc7df5003f42b47747ba243d	ciudadanos	1557723035.0	💃🏻👏🏼❤️ https://t.co/jXwHZLMFuf
17a22be4bc7df5003f42b47747ba243d	ciudadanos	1557723035.0	💃🏻👏🏼❤️ https://t.co/jXwHZLMFuf
2a3c91ccd81eada18c089df8b3d767ec	vox	1557723083.0	Lo cierto es que ya estamos acostumbrados (también sucedía con el PP) a que Bruselas, el FMI y el Banco de España corrijan las previsiones de crecimiento. La credibilidad de PP y PSOE es nula.  https://t.co/ur52eAY49l vía @libre_mercado
2a3c91ccd81eada18c089df8b3d767ec	vox	1557724096.0	El desánimo cunde cuando no tienes sólidos principios ni firmeza para defenderlos. Por ello, en @vox_es siempre mantenemos la ilusión y el entusiasmo. Otros no pueden decir lo mismo. Por eso el futuro es #Vox. https://t.co/wZsRXA3RlR vía @libertaddigital
0d2ba77c5b4fca1dfe503b7cd0c2ac8b	pp	1557727399.0	Hemos aprendido una regla que debemos aplicar en el futuro. Siempre hay que votar al PP. El 1+1+1 ha dado como resultado Iceta en el Senado y Sánchez en La Moncloa https://t.co/k8dsitsu9f
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1557730726.0	Queremos ser tu voz en Europa para defender los servicios públicos, el medio ambiente y unas instituciones comprometidas con tus derechos. Unidas Podemos Cambiar Europa.Minuto de oro de @MEugeniaRPalop en el debate de @ObjetivoLaSexta 👇🏽https://t.co/cQRGSTq6tM
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1557730766.0	El tiempo me ha dado la razón. La dispersión del voto permite que Sánchez siga en el Gobierno y pueda volver a aliarse con independentistas y los comunistas de Podemos. Los pactos preelectorales que ofrecí para el Senado fueron rechazados. Es evidente, querían debilitar al PP. https://t.co/fCcK6DO8KJ
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1557731432.0	Algunos partidos nos plagian hasta nuestros programas. Cs propone ahora:Ley antiokupas👉5 meses después de nuestra propuestaLey para prohibir indultos a condenados por rebelión y sedición👉un año más tardeBonificar sucesiones y donaciones👉un año después y tras votar en contra https://t.co/Pk3Fm6sj91
1e826d8471835f7feb02f8028b736ebb	pp	1557732735.0	Hoy celebramos los #175AñosATuLado de la @guardiacivil al servicio de todos los españoles, defendiendo nuestra seguridad, nuestros derechos y libertades. Gracias por estos 175 años con #España🇪🇸. ¡Viva la Guardia Civil!  #175AniversarioGC https://t.co/NImitAI7b2
